season,week,elim,non_elim,p_e,p_i,q_e,q_i,lhs
15,6,Sabrina Bryan,Melissa Rycroft,1.0,0.0,0.13274336283185842,0.13053097345132744,0.5011061946902655
15,6,Sabrina Bryan,Shawn Johnson,1.0,0.0,0.13274336283185842,0.12389380530973451,0.504424778761062
15,8,Gilles Marini,Emmitt Smith,0.14285714285714285,0.14285714285714285,0.1469193195013584,0.1458037890899821,0.0005577652056881488
15,8,Gilles Marini,Kelly Monaco,0.14285714285714285,0.14285714285714285,0.1469193195013584,0.1421801970519487,0.002369561224704844
15,8,Gilles Marini,Shawn Johnson,0.14285714285714285,0.14285714285714285,0.1469193195013584,0.13967113179919047,0.003624093851083962
15,9,Apolo Anton Ohno,Kelly Monaco,0.2,0.2,0.20291532535175608,0.19227700484469115,0.005319160253532462
16,3,Wynonna Judd,Alexandra Raisman,0.3046908909382804,0.0,0.06382989588067384,0.09787250701703322,0.1353241399009605
16,3,Wynonna Judd,Andy Dick,0.3046908909382804,0.0,0.06382989588067384,0.07659587505680861,0.14596245588107282
16,3,Wynonna Judd,D. L. Hughley,0.3046908909382804,0.0,0.06382989588067384,0.06808522227271877,0.15021778227311772
16,3,Wynonna Judd,Ingo Rademacher,0.3046908909382804,0.0,0.06382989588067384,0.08936185423294338,0.13957946629300544
16,3,Wynonna Judd,Jacoby Jones,0.3046908909382804,0.0,0.06382989588067384,0.11063763512788959,0.1289415758455323
16,3,Wynonna Judd,Kellie Pickler,0.3046908909382804,0.0,0.06382989588067384,0.10638315980112308,0.13106881350891558
16,3,Wynonna Judd,Victor Ortiz,0.3046908909382804,0.0,0.06382989588067384,0.09787250701703322,0.1353241399009605
16,3,Wynonna Judd,Zendaya,0.3046908909382804,0.0,0.06382989588067384,0.11063763512788959,0.1289415758455323
16,10,Alexandra Raisman,Jacoby Jones,0.25,0.25,0.24786345971235874,0.2393155891586232,0.004273935276867771
17,2,Keyshawn Johnson,Amber Riley,1.0,0.0,0.06766917293233082,0.09022556390977443,0.4887218045112782
17,2,Keyshawn Johnson,Bill Engvall,1.0,0.0,0.06766917293233082,0.07894736842105263,0.4943609022556391
17,2,Keyshawn Johnson,Bill Nye,1.0,0.0,0.06766917293233082,0.06390977443609022,0.5018796992481203
17,2,Keyshawn Johnson,Brant Daugherty,1.0,0.0,0.06766917293233082,0.08646616541353383,0.4906015037593985
17,2,Keyshawn Johnson,Christina Milian,1.0,0.0,0.06766917293233082,0.09398496240601503,0.4868421052631579
17,2,Keyshawn Johnson,Corbin Bleu,1.0,0.0,0.06766917293233082,0.09774436090225563,0.4849624060150376
17,2,Keyshawn Johnson,Elizabeth Berkley Lauren,1.0,0.0,0.06766917293233082,0.09398496240601503,0.4868421052631579
17,2,Keyshawn Johnson,Jack Osbourne,1.0,0.0,0.06766917293233082,0.09022556390977443,0.4887218045112782
17,2,Keyshawn Johnson,Leah Remini,1.0,0.0,0.06766917293233082,0.09022556390977443,0.4887218045112782
17,2,Keyshawn Johnson,"Nicole ""Snooki"" Polizzi",1.0,0.0,0.06766917293233082,0.07518796992481203,0.49624060150375937
17,2,Keyshawn Johnson,Valerie Harper,1.0,0.0,0.06766917293233082,0.07142857142857142,0.4981203007518797
17,5,Christina Milian,Amber Riley,1.0,0.0,0.11914893617021277,0.11063829787234042,0.5042553191489362
17,5,Christina Milian,Bill Engvall,1.0,0.0,0.11914893617021277,0.10212765957446808,0.5085106382978724
17,5,Christina Milian,Brant Daugherty,1.0,0.0,0.11914893617021277,0.1148936170212766,0.5021276595744681
17,5,Christina Milian,Corbin Bleu,1.0,0.0,0.11914893617021277,0.11914893617021277,0.5
17,5,Christina Milian,Elizabeth Berkley Lauren,1.0,0.0,0.11914893617021277,0.11063829787234042,0.5042553191489362
17,5,Christina Milian,Jack Osbourne,1.0,0.0,0.11914893617021277,0.1148936170212766,0.5021276595744681
17,5,Christina Milian,Leah Remini,1.0,0.0,0.11914893617021277,0.09361702127659574,0.5127659574468085
17,5,Christina Milian,"Nicole ""Snooki"" Polizzi",1.0,0.0,0.11914893617021277,0.1148936170212766,0.5021276595744681
17,7,"Nicole ""Snooki"" Polizzi",Bill Engvall,0.125,0.125,0.12189616252821671,0.11286681715575621,0.0045146726862302505
17,7,"Nicole ""Snooki"" Polizzi",Leah Remini,0.125,0.125,0.12189616252821671,0.11963882618510158,0.001128668171557566
17,8,Brant Daugherty,Bill Engvall,0.14285714285714285,0.14285714285714285,0.140625,0.125,0.0078125
17,8,Brant Daugherty,Elizabeth Berkley Lauren,0.14285714285714285,0.14285714285714285,0.140625,0.13020833333333334,0.005208333333333329
17,9,Elizabeth Berkley Lauren,Amber Riley,0.16666666666666666,0.16666666666666666,0.17777777777777778,0.1619047619047619,0.007936507936507936
17,9,Elizabeth Berkley Lauren,Bill Engvall,0.16666666666666666,0.16666666666666666,0.17777777777777778,0.13333333333333333,0.022222222222222227
17,9,Elizabeth Berkley Lauren,Jack Osbourne,0.16666666666666666,0.16666666666666666,0.17777777777777778,0.17142857142857143,0.003174603174603177
17,9,Elizabeth Berkley Lauren,Leah Remini,0.16666666666666666,0.16666666666666666,0.17777777777777778,0.17142857142857143,0.003174603174603177
17,10,Leah Remini,Bill Engvall,0.2,0.2,0.18571428571428572,0.17142857142857143,0.007142857142857145
18,2,Sean Avery,Billy Dee Williams,0.0,0.0,0.0860655737704918,0.06147540983606557,0.012295081967213115
18,5,Cody Simpson,Drew Carey,0.1111111111111111,0.1111111111111111,0.10559006211180125,0.08695652173913043,0.009316770186335407
18,8,Danica McKellar,Candace Cameron Bure,0.16666666666666666,0.16666666666666666,0.168141592920354,0.1592920353982301,0.004424778761061954
18,8,Danica McKellar,James Maslow,0.16666666666666666,0.16666666666666666,0.168141592920354,0.1592920353982301,0.004424778761061954
18,8,Danica McKellar,Meryl Davis,0.16666666666666666,0.16666666666666666,0.168141592920354,0.1592920353982301,0.004424778761061954
18,9,Charlie White,Candace Cameron Bure,0.2,0.2,0.19895287958115182,0.18848167539267016,0.005235602094240829
18,10,James Maslow,Candace Cameron Bure,0.25,0.25,0.2529075649013137,0.22674296916969572,0.013082297865809
19,1,Lolo Jones,Alfonso Ribeiro,0.7149187655347444,0.0,0.05913978494623656,0.0967741935483871,0.33864217846629696
19,1,Lolo Jones,Antonio Sabato Jr.,0.7149187655347444,0.0,0.05913978494623656,0.06720430107526881,0.3534271247028561
19,1,Lolo Jones,Bethany Mota,0.7149187655347444,0.0,0.05913978494623656,0.08602150537634409,0.34401852255231846
19,1,Lolo Jones,Betsey Johnson,0.7149187655347444,0.0,0.05913978494623656,0.053763440860215055,0.36014755481038296
19,1,Lolo Jones,Janel Parrish,0.7149187655347444,0.0,0.05913978494623656,0.07795698924731183,0.3480507806168346
19,1,Lolo Jones,Jonathan Bennett,0.7149187655347444,0.0,0.05913978494623656,0.08064516129032258,0.3467066945953292
19,1,Lolo Jones,Lea Thompson,0.7149187655347444,0.040673465237231934,0.05913978494623656,0.08602150537634409,0.3236817899337025
19,1,Lolo Jones,Michael Waltrip,0.7149187655347444,0.0,0.05913978494623656,0.06720430107526881,0.3534271247028561
19,1,Lolo Jones,Randy Couture,0.7149187655347444,0.0,0.05913978494623656,0.08333333333333333,0.34536260857382384
19,1,Lolo Jones,Sadie Robertson,0.7149187655347444,0.0,0.05913978494623656,0.0913978494623656,0.3413303505093077
19,1,Lolo Jones,Tavis Smiley,0.7149187655347444,0.24440776922802362,0.05913978494623656,0.07795698924731183,0.22584689600282276
19,1,Lolo Jones,Tommy Chong,0.7149187655347444,0.0,0.05913978494623656,0.07258064516129033,0.35073895265984534
19,2,Tavis Smiley,Michael Waltrip,0.08333333333333333,0.08333333333333333,0.07734806629834254,0.06629834254143646,0.0055248618784530384
19,4,Betsey Johnson,Alfonso Ribeiro,1.0,0.0,0.090625,0.125,0.4828125
19,4,Betsey Johnson,Antonio Sabato Jr.,1.0,0.0,0.090625,0.090625,0.5
19,4,Betsey Johnson,Bethany Mota,1.0,0.0,0.090625,0.103125,0.49375
19,4,Betsey Johnson,Janel Parrish,1.0,0.0,0.090625,0.1125,0.4890625
19,4,Betsey Johnson,Jonathan Bennett,1.0,0.0,0.090625,0.075,0.5078125
19,4,Betsey Johnson,Lea Thompson,1.0,0.0,0.090625,0.121875,0.484375
19,4,Betsey Johnson,Michael Waltrip,1.0,0.0,0.090625,0.078125,0.50625
19,4,Betsey Johnson,Sadie Robertson,1.0,0.0,0.090625,0.115625,0.4875
19,4,Betsey Johnson,Tommy Chong,1.0,0.0,0.090625,0.0875,0.5015625
19,6,Jonathan Bennett,Antonio Sabato Jr.,0.1111111111111111,0.1111111111111111,0.10921501706484642,0.09556313993174062,0.0068259385665528985
19,6,Jonathan Bennett,Michael Waltrip,0.1111111111111111,0.1111111111111111,0.10921501706484642,0.10238907849829351,0.0034129692832764527
19,6,Jonathan Bennett,Tommy Chong,0.1111111111111111,0.1111111111111111,0.10921501706484642,0.09556313993174062,0.0068259385665528985
19,7,Antonio Sabato Jr.,Michael Waltrip,0.125,0.125,0.11411992263056092,0.10831721470019343,0.0029013539651837478
19,9,Lea Thompson,Alfonso Ribeiro,1.0,0.0,0.16355140186915887,0.17990654205607476,0.49182242990654207
19,9,Lea Thompson,Bethany Mota,1.0,0.0,0.16355140186915887,0.17289719626168223,0.4953271028037383
19,9,Lea Thompson,Janel Parrish,1.0,0.0,0.16355140186915887,0.17990654205607476,0.49182242990654207
19,9,Lea Thompson,Sadie Robertson,1.0,0.0,0.16355140186915887,0.1705607476635514,0.49649532710280375
19,9,Lea Thompson,Tommy Chong,1.0,0.0,0.16355140186915887,0.13317757009345793,0.5151869158878505
20,2,Redfoo,Charlotte McKinney,1.0,0.0,0.0893371757925072,0.07492795389048991,0.5072046109510087
20,2,Redfoo,Chris Soules,1.0,0.0,0.0893371757925072,0.06051873198847262,0.5144092219020173
20,2,Redfoo,Michael Sam,1.0,0.0,0.0893371757925072,0.08069164265129683,0.5043227665706052
20,2,Redfoo,Nastia Liukin,1.0,0.0,0.0893371757925072,0.09798270893371758,0.4956772334293948
20,2,Redfoo,Noah Galloway,1.0,0.0,0.0893371757925072,0.07780979827089338,0.5057636887608069
20,2,Redfoo,Patti LaBelle,1.0,0.0,0.0893371757925072,0.08069164265129683,0.5043227665706052
20,2,Redfoo,Riker Lynch,1.0,0.0,0.0893371757925072,0.09221902017291066,0.49855907780979825
20,2,Redfoo,Robert Herjavec,1.0,0.0,0.0893371757925072,0.08069164265129683,0.5043227665706052
20,2,Redfoo,Rumer Willis,1.0,0.0,0.0893371757925072,0.09221902017291066,0.49855907780979825
20,2,Redfoo,Suzanne Somers,1.0,0.0,0.0893371757925072,0.08069164265129683,0.5043227665706052
20,2,Redfoo,Willow Shields,1.0,0.0,0.0893371757925072,0.09221902017291066,0.49855907780979825
20,4,Michael Sam,Chris Soules,0.1,0.1,0.09230769230769231,0.08307692307692308,0.004615384615384618
20,4,Michael Sam,Suzanne Somers,0.1,0.1,0.09230769230769231,0.08615384615384615,0.0030769230769230813
20,5,Suzanne Somers,Chris Soules,0.1111111111111111,0.1111111111111111,0.0989399293286219,0.09540636042402827,0.0017667844522968185
20,5,Suzanne Somers,Patti LaBelle,0.1111111111111111,0.1111111111111111,0.0989399293286219,0.09540636042402827,0.0017667844522968185
20,5,Suzanne Somers,Robert Herjavec,0.1111111111111111,0.1111111111111111,0.0989399293286219,0.08480565371024736,0.007067137809187274
20,6,Patti LaBelle,Robert Herjavec,0.125,0.125,0.12014134275618374,0.11837455830388692,0.0008833922261484092
20,7,Willow Shields,Chris Soules,0.4573136621587911,0.0,0.15354330708661418,0.1220472440944882,0.24440486257545854
20,7,Willow Shields,Noah Galloway,0.4573136621587911,0.0,0.15354330708661418,0.14960629921259844,0.23062533501640342
20,7,Willow Shields,Riker Lynch,0.4573136621587911,0.0,0.15354330708661418,0.14566929133858267,0.2325938389534113
20,7,Willow Shields,Robert Herjavec,0.4573136621587911,0.0,0.15354330708661418,0.1220472440944882,0.24440486257545854
20,7,Willow Shields,Rumer Willis,0.4573136621587911,0.0,0.15354330708661418,0.14566929133858267,0.2325938389534113
20,8,Chris Soules,Noah Galloway,0.16666666666666666,0.16666666666666666,0.15130023640661938,0.14893617021276595,0.0011820330969267157
20,9,Nastia Liukin,Noah Galloway,0.25,0.25,0.25477707006369427,0.24203821656050956,0.006369426751592355
20,9,Nastia Liukin,Rumer Willis,0.25,0.25,0.25477707006369427,0.2484076433121019,0.0031847133757961776
21,2,Victor Espinoza,Alek Skarlatos,1.0,0.0,0.06839186691312385,0.08317929759704251,0.4926062846580407
21,2,Victor Espinoza,Alexa PenaVega,1.0,0.0,0.06839186691312385,0.08502772643253234,0.49168207024029575
21,2,Victor Espinoza,Andy Grammer,1.0,0.0,0.06839186691312385,0.08133086876155268,0.4935304990757856
21,2,Victor Espinoza,Bindi Irwin,1.0,0.0,0.06839186691312385,0.08872458410351201,0.4898336414048059
21,2,Victor Espinoza,Carlos PenaVega,1.0,0.0,0.06839186691312385,0.08317929759704251,0.4926062846580407
21,2,Victor Espinoza,Gary Busey,1.0,0.0,0.06839186691312385,0.06099815157116451,0.5036968576709797
21,2,Victor Espinoza,Hayes Grier,1.0,0.0,0.06839186691312385,0.08317929759704251,0.4926062846580407
21,2,Victor Espinoza,Kim Zolciak-Biermann,1.0,0.0,0.06839186691312385,0.06839186691312385,0.5
21,2,Victor Espinoza,Nick Carter,1.0,0.0,0.06839186691312385,0.08317929759704251,0.4926062846580407
21,2,Victor Espinoza,Paula Deen,1.0,0.0,0.06839186691312385,0.06839186691312385,0.5
21,2,Victor Espinoza,Tamar Braxton,1.0,0.0,0.06839186691312385,0.09057301293900184,0.488909426987061
21,7,Hayes Grier,Alek Skarlatos,1.0,0.0,0.12669683257918551,0.11990950226244344,0.503393665158371
21,7,Hayes Grier,Alexa PenaVega,1.0,0.0,0.12669683257918551,0.1244343891402715,0.501131221719457
21,7,Hayes Grier,Andy Grammer,1.0,0.0,0.12669683257918551,0.12669683257918551,0.5
21,7,Hayes Grier,Bindi Irwin,1.0,0.0,0.12669683257918551,0.13122171945701358,0.497737556561086
21,7,Hayes Grier,Carlos PenaVega,1.0,0.0,0.12669683257918551,0.12669683257918551,0.5
21,7,Hayes Grier,Nick Carter,1.0,0.0,0.12669683257918551,0.12217194570135746,0.502262443438914
21,7,Hayes Grier,Tamar Braxton,1.0,0.0,0.12669683257918551,0.12217194570135746,0.502262443438914
21,9,Alexa PenaVega,Alek Skarlatos,1.0,0.0,0.182370820668693,0.15501519756838905,0.513677811550152
21,9,Alexa PenaVega,Bindi Irwin,1.0,0.0,0.182370820668693,0.182370820668693,0.5
21,9,Alexa PenaVega,Carlos PenaVega,1.0,0.0,0.182370820668693,0.1641337386018237,0.5091185410334347
21,9,Alexa PenaVega,Nick Carter,1.0,0.0,0.182370820668693,0.16717325227963525,0.5075987841945289
21,9,Alexa PenaVega,Tamar Braxton,1.0,0.0,0.182370820668693,0.14893617021276595,0.5167173252279635
21,11,Carlos PenaVega,Alek Skarlatos,0.25,0.25,0.25423750359110475,0.23728748922668577,0.00847500718220949
22,4,Marla Maples,Antonio Brown,0.5145724620961528,0.0,0.0877742946708464,0.109717868338558,0.2463144442142206
22,4,Marla Maples,Doug Flutie,0.5145724620961528,0.0,0.0877742946708464,0.07523510971786834,0.2635558235245654
22,4,Marla Maples,Ginger Zee,0.5145724620961528,0.0,0.0877742946708464,0.11285266457680251,0.24474704609509834
22,4,Marla Maples,Jodie Sweetin,0.5145724620961528,0.0,0.0877742946708464,0.08463949843260188,0.2588536291671987
22,4,Marla Maples,Kim Fields,0.5145724620961528,0.2435077372711116,0.0877742946708464,0.10031347962382445,0.12926276993603156
22,4,Marla Maples,Nyle DiMarco,0.5145724620961528,0.0,0.0877742946708464,0.10658307210031348,0.24788184233334287
22,4,Marla Maples,Paige VanZant,0.5145724620961528,0.0,0.0877742946708464,0.11285266457680251,0.24474704609509834
22,4,Marla Maples,Von Miller,0.5145724620961528,0.24191980063273566,0.0877742946708464,0.10031347962382445,0.13005673825521955
22,4,Marla Maples,Wanya Morris,0.5145724620961528,0.0,0.0877742946708464,0.109717868338558,0.2463144442142206
22,7,Kim Fields,Jodie Sweetin,0.125,0.125,0.12149532710280374,0.1191588785046729,0.0011682242990654207
22,7,Von Miller,Jodie Sweetin,0.125,0.125,0.12149532710280374,0.1191588785046729,0.0011682242990654207
22,8,Jodie Sweetin,Antonio Brown,1.0,0.0,0.17751479289940827,0.15976331360946747,0.5088757396449703
22,8,Jodie Sweetin,Ginger Zee,1.0,0.0,0.17751479289940827,0.17751479289940827,0.5
22,8,Jodie Sweetin,Nyle DiMarco,1.0,0.0,0.17751479289940827,0.17159763313609466,0.5029585798816568
22,8,Jodie Sweetin,Paige VanZant,1.0,0.0,0.17751479289940827,0.16568047337278108,0.5059171597633136
22,8,Jodie Sweetin,Wanya Morris,1.0,0.0,0.17751479289940827,0.14792899408284024,0.514792899408284
22,9,Wanya Morris,Ginger Zee,0.2,0.2,0.20905923344947736,0.1951219512195122,0.006968641114982577
22,9,Wanya Morris,Nyle DiMarco,0.2,0.2,0.20905923344947736,0.1986062717770035,0.0052264808362369325
22,9,Wanya Morris,Paige VanZant,0.2,0.2,0.20905923344947736,0.20557491289198607,0.0017421602787456442
23,2,Jake T. Austin,Amber Rose,0.4343488753710957,0.0,0.06818181818181818,0.06818181818181818,0.21717443768554784
23,2,Jake T. Austin,Calvin Johnson Jr.,0.4343488753710957,0.0,0.06818181818181818,0.07954545454545454,0.21149261950372966
23,2,Jake T. Austin,James Hinchcliffe,0.4343488753710957,0.0,0.06818181818181818,0.08238636363636363,0.2100721649582751
23,2,Jake T. Austin,Jana Kramer,0.4343488753710957,0.0,0.06818181818181818,0.08238636363636363,0.2100721649582751
23,2,Jake T. Austin,Laurie Hernandez,0.4343488753710957,0.0,0.06818181818181818,0.09090909090909091,0.20581080132191149
23,2,Jake T. Austin,Marilu Henner,0.4343488753710957,0.0,0.06818181818181818,0.07670454545454546,0.2129130740491842
23,2,Jake T. Austin,Maureen McCormick,0.4343488753710957,0.0,0.06818181818181818,0.07386363636363637,0.21433352859463875
23,2,Jake T. Austin,Rick Perry,0.4343488753710957,0.0,0.06818181818181818,0.0625,0.22001534677645693
23,2,Jake T. Austin,Ryan Lochte,0.4343488753710957,0.0,0.06818181818181818,0.06818181818181818,0.21717443768554784
23,2,Jake T. Austin,Terra Jole,0.4343488753710957,0.0,0.06818181818181818,0.08806818181818182,0.20723125586736602
23,2,Jake T. Austin,Vanilla Ice,0.4343488753710957,0.0,0.06818181818181818,0.07386363636363637,0.21433352859463875
23,4,Vanilla Ice,Marilu Henner,0.09090909090909091,0.09090909090909091,0.08812260536398467,0.08045977011494253,0.0038314176245210704
23,4,Vanilla Ice,Ryan Lochte,0.09090909090909091,0.09090909090909091,0.08812260536398467,0.0842911877394636,0.0019157088122605317
23,7,Maureen McCormick,Marilu Henner,0.125,0.125,0.11978221415607986,0.1161524500907441,0.0018148820326678791
23,8,Ryan Lochte,Calvin Johnson Jr.,1.0,0.0,0.12935336254065924,0.14925387985460684,0.4900497413430262
23,8,Ryan Lochte,James Hinchcliffe,1.0,0.0,0.12935336254065924,0.1741285314711756,0.4776124155347418
23,8,Ryan Lochte,Jana Kramer,1.0,0.0,0.12935336254065924,0.14925387985460684,0.4900497413430262
23,8,Ryan Lochte,Laurie Hernandez,1.0,0.0,0.12935336254065924,0.1641792678400675,0.4825870473502959
23,8,Ryan Lochte,Marilu Henner,1.0,0.0,0.12935336254065924,0.11442797455519857,0.5074626939927304
23,8,Ryan Lochte,Terra Jole,1.0,0.0,0.12935336254065924,0.11940310388368545,0.5049751293284869
23,10,Terra Jole,Calvin Johnson Jr.,0.2,0.2,0.20477815699658702,0.19112627986348124,0.0068259385665528916
23,10,Terra Jole,James Hinchcliffe,0.2,0.2,0.20477815699658702,0.20136518771331058,0.0017064846416382229
23,10,Terra Jole,Jana Kramer,0.2,0.2,0.20477815699658702,0.19795221843003413,0.0034129692832764458
24,5,Erika Jayne,Bonner Bolton,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.09868421052631579,0.0032894736842105227
24,5,Erika Jayne,David Ross,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.09539473684210527,0.004934210526315784
24,6,Heather Morris,Bonner Bolton,1.0,0.0,0.137546468401487,0.1171003717472119,0.5102230483271375
24,6,Heather Morris,David Ross,1.0,0.0,0.137546468401487,0.11524163568773234,0.5111524163568774
24,6,Heather Morris,Nancy Kerrigan,1.0,0.0,0.137546468401487,0.12453531598513011,0.5065055762081785
24,6,Heather Morris,Nick Viall,1.0,0.0,0.137546468401487,0.11338289962825279,0.5120817843866171
24,6,Heather Morris,Normani,1.0,0.0,0.137546468401487,0.13382899628252787,0.5018587360594795
24,6,Heather Morris,Rashad Jennings,1.0,0.0,0.137546468401487,0.13011152416356878,0.5037174721189591
24,6,Heather Morris,Simone Biles,1.0,0.0,0.137546468401487,0.12825278810408922,0.5046468401486989
24,7,Nancy Kerrigan,Bonner Bolton,0.14285714285714285,0.14285714285714285,0.1422924901185771,0.1225296442687747,0.009881422924901191
24,7,Nancy Kerrigan,David Ross,0.14285714285714285,0.14285714285714285,0.1422924901185771,0.12648221343873517,0.007905138339920958
24,7,Nick Viall,Bonner Bolton,0.14285714285714285,0.14285714285714285,0.13438735177865613,0.1225296442687747,0.005928853754940712
24,7,Nick Viall,David Ross,0.14285714285714285,0.14285714285714285,0.13438735177865613,0.12648221343873517,0.003952569169960479
24,9,Simone Biles,David Ross,0.25,0.25,0.264026402640264,0.23102310231023102,0.016501650165016493
24,9,Simone Biles,Normani,0.25,0.25,0.264026402640264,0.2508250825082508,0.006600660066006597
24,9,Simone Biles,Rashad Jennings,0.25,0.25,0.264026402640264,0.25412541254125415,0.004950495049504927
25,2,Barbara Corcoran,Derek Fisher,0.6450636997394579,0.0,0.062157221206581355,0.06946983546617916,0.31887554273993
25,2,Barbara Corcoran,Drew Scott,0.6450636997394579,0.0,0.062157221206581355,0.07495429616087751,0.31613331239258086
25,2,Barbara Corcoran,Frankie Muniz,0.6450636997394579,0.0,0.062157221206581355,0.08775137111517367,0.3097347749154328
25,2,Barbara Corcoran,Jordan Fisher,0.6450636997394579,0.0,0.062157221206581355,0.08775137111517367,0.3097347749154328
25,2,Barbara Corcoran,Lindsey Stirling,0.6450636997394579,0.0,0.062157221206581355,0.08226691042047532,0.31247700526278194
25,2,Barbara Corcoran,Nick Lachey,0.6450636997394579,0.0,0.062157221206581355,0.06946983546617916,0.31887554273993
25,2,Barbara Corcoran,Nikki Bella,0.6450636997394579,0.0,0.062157221206581355,0.0712979890310786,0.3179614659574803
25,2,Barbara Corcoran,Sasha Pieterse,0.6450636997394579,0.0,0.062157221206581355,0.08226691042047532,0.31247700526278194
25,2,Barbara Corcoran,Terrell Owens,0.6450636997394579,0.0,0.062157221206581355,0.0712979890310786,0.3179614659574803
25,2,Barbara Corcoran,Vanessa Lachey,0.6450636997394579,0.0,0.062157221206581355,0.08592321755027423,0.3106488516978825
25,2,Barbara Corcoran,Victoria Arlen,0.6450636997394579,0.0,0.062157221206581355,0.08043875685557587,0.3133910820452317
25,2,Debbie Gibson,Derek Fisher,0.3549363002605422,0.0,0.07495429616087751,0.06946983546617916,0.18021038047762028
25,2,Debbie Gibson,Drew Scott,0.3549363002605422,0.0,0.07495429616087751,0.07495429616087751,0.1774681501302711
25,2,Debbie Gibson,Frankie Muniz,0.3549363002605422,0.0,0.07495429616087751,0.08775137111517367,0.171069612653123
25,2,Debbie Gibson,Jordan Fisher,0.3549363002605422,0.0,0.07495429616087751,0.08775137111517367,0.171069612653123
25,2,Debbie Gibson,Lindsey Stirling,0.3549363002605422,0.0,0.07495429616087751,0.08226691042047532,0.1738118430004722
25,2,Debbie Gibson,Nick Lachey,0.3549363002605422,0.0,0.07495429616087751,0.06946983546617916,0.18021038047762028
25,2,Debbie Gibson,Nikki Bella,0.3549363002605422,0.0,0.07495429616087751,0.0712979890310786,0.17929630369517055
25,2,Debbie Gibson,Sasha Pieterse,0.3549363002605422,0.0,0.07495429616087751,0.08226691042047532,0.1738118430004722
25,2,Debbie Gibson,Terrell Owens,0.3549363002605422,0.0,0.07495429616087751,0.0712979890310786,0.17929630369517055
25,2,Debbie Gibson,Vanessa Lachey,0.3549363002605422,0.0,0.07495429616087751,0.08592321755027423,0.17198368943557274
25,2,Debbie Gibson,Victoria Arlen,0.3549363002605422,0.0,0.07495429616087751,0.08043875685557587,0.1747259197829219
25,4,Derek Fisher,Nick Lachey,0.09090909090909091,0.09090909090909091,0.08487084870848709,0.08118081180811808,0.0018450184501845046
25,5,Sasha Pieterse,Drew Scott,1.0,0.0,0.09195402298850575,0.09578544061302682,0.49808429118773945
25,5,Sasha Pieterse,Frankie Muniz,1.0,0.0,0.09195402298850575,0.1111111111111111,0.49042145593869735
25,5,Sasha Pieterse,Jordan Fisher,1.0,0.0,0.09195402298850575,0.11494252873563218,0.4885057471264368
25,5,Sasha Pieterse,Lindsey Stirling,1.0,0.0,0.09195402298850575,0.10727969348659004,0.49233716475095785
25,5,Sasha Pieterse,Nick Lachey,1.0,0.0,0.09195402298850575,0.0842911877394636,0.5038314176245211
25,5,Sasha Pieterse,Nikki Bella,1.0,0.0,0.09195402298850575,0.10344827586206896,0.4942528735632184
25,5,Sasha Pieterse,Terrell Owens,1.0,0.0,0.09195402298850575,0.09578544061302682,0.49808429118773945
25,5,Sasha Pieterse,Vanessa Lachey,1.0,0.0,0.09195402298850575,0.09195402298850575,0.5
25,5,Sasha Pieterse,Victoria Arlen,1.0,0.0,0.09195402298850575,0.10344827586206896,0.4942528735632184
25,7,Vanessa Lachey,Drew Scott,1.0,0.0,0.12558139534883722,0.1325581395348837,0.4965116279069768
25,7,Vanessa Lachey,Frankie Muniz,1.0,0.0,0.12558139534883722,0.13953488372093023,0.4930232558139535
25,7,Vanessa Lachey,Jordan Fisher,1.0,0.0,0.12558139534883722,0.12558139534883722,0.5
25,7,Vanessa Lachey,Lindsey Stirling,1.0,0.0,0.12558139534883722,0.1186046511627907,0.5034883720930232
25,7,Vanessa Lachey,Terrell Owens,1.0,0.0,0.12558139534883722,0.11395348837209303,0.5058139534883721
25,7,Vanessa Lachey,Victoria Arlen,1.0,0.0,0.12558139534883722,0.1325581395348837,0.4965116279069768
25,8,Terrell Owens,Drew Scott,0.16666666666666666,0.16666666666666666,0.16293929712460065,0.1501597444089457,0.006389776357827476
25,8,Terrell Owens,Victoria Arlen,0.16666666666666666,0.16666666666666666,0.16293929712460065,0.15335463258785942,0.004792332268370614
25,9,Victoria Arlen,Drew Scott,0.2,0.2,0.2074074074074074,0.17777777777777778,0.014814814814814808
25,9,Victoria Arlen,Frankie Muniz,0.2,0.2,0.2074074074074074,0.18888888888888888,0.009259259259259259
26,1,Jamie Anderson,Kareem Abdul-Jabbar,0.1,0.1,0.09047619047619047,0.08095238095238096,0.004761904761904759
26,1,Johnny Damon,Kareem Abdul-Jabbar,0.1,0.1,0.08571428571428572,0.08095238095238096,0.0023809523809523794
26,2,Arike Ogunbowale,Chris Mazdzer,0.0,0.0,0.1308411214953271,0.1233644859813084,0.003738317757009342
26,2,Arike Ogunbowale,Jennie Finch Daigle,0.0,0.0,0.1308411214953271,0.11775700934579439,0.00654205607476635
26,2,Arike Ogunbowale,Josh Norman,0.0,0.0,0.1308411214953271,0.11775700934579439,0.00654205607476635
26,2,Arike Ogunbowale,Tonya Harding,0.0,0.0,0.1308411214953271,0.1233644859813084,0.003738317757009342
27,1,Nikki Glaser,Joe Amabile,0.07692307692307693,0.07692307692307693,0.06862745098039216,0.054901960784313725,0.006862745098039219
